Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade,Venda_unitaria,Faturamento
3837,"quinta-feira, 4 de novembro de 2021",8730,20,5,R$ 80,R$ 400
3849,"sábado, 6 de novembro de 2021",5924,20,5,R$ 80,R$ 400
3866,"sábado, 6 de novembro de 2021",8778,20,5,R$ 80,R$ 400
3871,"domingo, 7 de novembro de 2021",1442,20,5,R$ 80,R$ 400
3912,"quinta-feira, 11 de novembro de 2021",4030,20,5,R$ 80,R$ 400
3934,"sábado, 13 de novembro de 2021",4085,20,5,R$ 80,R$ 400
3959,"segunda-feira, 15 de novembro de 2021",5542,20,5,R$ 80,R$ 400
4046,"sábado, 20 de novembro de 2021",158,20,5,R$ 80,R$ 400
4142,"sábado, 27 de novembro de 2021",7014,20,5,R$ 80,R$ 400
4194,"quarta-feira, 1 de dezembro de 2021",1004,20,5,R$ 80,R$ 400
4221,"sexta-feira, 3 de dezembro de 2021",4691,20,5,R$ 80,R$ 400
4225,"sexta-feira, 3 de dezembro de 2021",7862,20,5,R$ 80,R$ 400
4249,"sábado, 4 de dezembro de 2021",4417,20,5,R$ 80,R$ 400
4422,"quarta-feira, 15 de dezembro de 2021",511,20,5,R$ 80,R$ 400
4428,"quarta-feira, 15 de dezembro de 2021",4881,20,5,R$ 80,R$ 400
4503,"segunda-feira, 20 de dezembro de 2021",1162,20,5,R$ 80,R$ 400
4506,"segunda-feira, 20 de dezembro de 2021",3889,20,5,R$ 80,R$ 400
4577,"sexta-feira, 24 de dezembro de 2021",4610,20,5,R$ 80,R$ 400
4593,"sábado, 25 de dezembro de 2021",2086,20,5,R$ 80,R$ 400
4620,"domingo, 26 de dezembro de 2021",10008,20,5,R$ 80,R$ 400
4676,"quinta-feira, 30 de dezembro de 2021",4004,20,5,R$ 80,R$ 400
4747,"sábado, 1 de janeiro de 2022",6265,20,5,R$ 80,R$ 400
4760,"domingo, 2 de janeiro de 2022",9037,20,5,R$ 80,R$ 400
4765,"domingo, 2 de janeiro de 2022",4892,20,5,R$ 80,R$ 400
4801,"terça-feira, 4 de janeiro de 2022",2712,20,5,R$ 80,R$ 400
5077,"sábado, 15 de janeiro de 2022",7685,20,5,R$ 80,R$ 400
5081,"sábado, 15 de janeiro de 2022",820,20,5,R$ 80,R$ 400
5106,"domingo, 16 de janeiro de 2022",7315,20,5,R$ 80,R$ 400
5302,"segunda-feira, 24 de janeiro de 2022",8862,20,5,R$ 80,R$ 400
5388,"quinta-feira, 27 de janeiro de 2022",4881,20,5,R$ 80,R$ 400
5393,"sexta-feira, 28 de janeiro de 2022",5610,20,5,R$ 80,R$ 400
5414,"sábado, 29 de janeiro de 2022",753,20,5,R$ 80,R$ 400
5440,"domingo, 30 de janeiro de 2022",2927,20,5,R$ 80,R$ 400
5476,"segunda-feira, 31 de janeiro de 2022",8486,20,5,R$ 80,R$ 400
5731,"terça-feira, 8 de fevereiro de 2022",7113,20,5,R$ 80,R$ 400
5921,"terça-feira, 15 de fevereiro de 2022",7366,20,5,R$ 80,R$ 400
5990,"sexta-feira, 18 de fevereiro de 2022",1571,20,5,R$ 80,R$ 400
6049,"domingo, 20 de fevereiro de 2022",4011,20,5,R$ 80,R$ 400
6194,"quinta-feira, 24 de fevereiro de 2022",8745,20,5,R$ 80,R$ 400
6304,"segunda-feira, 28 de fevereiro de 2022",2462,20,5,R$ 80,R$ 400
6385,"quinta-feira, 3 de março de 2022",4444,20,5,R$ 80,R$ 400
6444,"domingo, 6 de março de 2022",2622,20,5,R$ 80,R$ 400
6452,"domingo, 6 de março de 2022",760,20,5,R$ 80,R$ 400
6484,"segunda-feira, 7 de março de 2022",5478,20,5,R$ 80,R$ 400
6772,"sexta-feira, 18 de março de 2022",9746,20,5,R$ 80,R$ 400
7158,"sábado, 2 de abril de 2022",5295,20,5,R$ 80,R$ 400
7187,"domingo, 3 de abril de 2022",8947,20,5,R$ 80,R$ 400
7190,"domingo, 3 de abril de 2022",1484,20,5,R$ 80,R$ 400
7306,"sexta-feira, 8 de abril de 2022",8371,20,5,R$ 80,R$ 400
7828,"quarta-feira, 27 de abril de 2022",2777,20,5,R$ 80,R$ 400
7862,"quinta-feira, 28 de abril de 2022",4853,20,5,R$ 80,R$ 400
7901,"sexta-feira, 29 de abril de 2022",9195,20,5,R$ 80,R$ 400
8065,"sexta-feira, 6 de maio de 2022",8683,20,5,R$ 80,R$ 400
8140,"domingo, 8 de maio de 2022",8915,20,5,R$ 80,R$ 400
8261,"sexta-feira, 13 de maio de 2022",1507,20,5,R$ 80,R$ 400
8283,"sexta-feira, 13 de maio de 2022",8345,20,5,R$ 80,R$ 400
8319,"domingo, 15 de maio de 2022",843,20,5,R$ 80,R$ 400
8670,"sexta-feira, 27 de maio de 2022",211,20,5,R$ 80,R$ 400
8751,"segunda-feira, 30 de maio de 2022",3852,20,5,R$ 80,R$ 400
8768,"terça-feira, 31 de maio de 2022",4676,20,5,R$ 80,R$ 400
8777,"terça-feira, 31 de maio de 2022",7356,20,5,R$ 80,R$ 400
8849,"sexta-feira, 3 de junho de 2022",6950,20,5,R$ 80,R$ 400
9089,"domingo, 12 de junho de 2022",7702,20,5,R$ 80,R$ 400
9091,"domingo, 12 de junho de 2022",3256,20,5,R$ 80,R$ 400
9145,"terça-feira, 14 de junho de 2022",6105,20,5,R$ 80,R$ 400
9209,"quinta-feira, 16 de junho de 2022",4868,20,5,R$ 80,R$ 400
9217,"sexta-feira, 17 de junho de 2022",8266,20,5,R$ 80,R$ 400
9292,"domingo, 19 de junho de 2022",4973,20,5,R$ 80,R$ 400
9352,"terça-feira, 21 de junho de 2022",3119,20,5,R$ 80,R$ 400
9420,"sexta-feira, 24 de junho de 2022",4925,20,5,R$ 80,R$ 400
9651,"domingo, 3 de julho de 2022",9125,20,5,R$ 80,R$ 400
9758,"quinta-feira, 7 de julho de 2022",1425,20,5,R$ 80,R$ 400
9783,"quinta-feira, 7 de julho de 2022",9743,20,5,R$ 80,R$ 400
9832,"sábado, 9 de julho de 2022",3210,20,5,R$ 80,R$ 400
9895,"segunda-feira, 11 de julho de 2022",6254,20,5,R$ 80,R$ 400
9898,"segunda-feira, 11 de julho de 2022",1942,20,5,R$ 80,R$ 400
9962,"quinta-feira, 14 de julho de 2022",4224,20,5,R$ 80,R$ 400
9967,"quinta-feira, 14 de julho de 2022",10033,20,5,R$ 80,R$ 400
9998,"sexta-feira, 15 de julho de 2022",1427,20,5,R$ 80,R$ 400
10097,"segunda-feira, 18 de julho de 2022",139,20,5,R$ 80,R$ 400
10124,"terça-feira, 19 de julho de 2022",8534,20,5,R$ 80,R$ 400
10203,"sexta-feira, 22 de julho de 2022",4913,20,5,R$ 80,R$ 400
10268,"segunda-feira, 25 de julho de 2022",5261,20,5,R$ 80,R$ 400
10304,"terça-feira, 26 de julho de 2022",7016,20,5,R$ 80,R$ 400
10327,"quarta-feira, 27 de julho de 2022",8952,20,5,R$ 80,R$ 400
10386,"sexta-feira, 29 de julho de 2022",9844,20,5,R$ 80,R$ 400
10475,"terça-feira, 2 de agosto de 2022",2200,20,5,R$ 80,R$ 400
10533,"quinta-feira, 4 de agosto de 2022",1421,20,5,R$ 80,R$ 400
10619,"segunda-feira, 8 de agosto de 2022",8463,20,5,R$ 80,R$ 400
10649,"segunda-feira, 8 de agosto de 2022",6444,20,5,R$ 80,R$ 400
10733,"quinta-feira, 11 de agosto de 2022",7711,20,5,R$ 80,R$ 400
10782,"sábado, 13 de agosto de 2022",8860,20,5,R$ 80,R$ 400
10795,"domingo, 14 de agosto de 2022",7361,20,5,R$ 80,R$ 400
10824,"domingo, 14 de agosto de 2022",2697,20,5,R$ 80,R$ 400
10888,"quarta-feira, 17 de agosto de 2022",7110,20,5,R$ 80,R$ 400
10905,"quinta-feira, 18 de agosto de 2022",1192,20,5,R$ 80,R$ 400
11050,"quarta-feira, 24 de agosto de 2022",9092,20,5,R$ 80,R$ 400
11081,"quinta-feira, 25 de agosto de 2022",10150,20,5,R$ 80,R$ 400
11094,"quinta-feira, 25 de agosto de 2022",9644,20,5,R$ 80,R$ 400
11155,"domingo, 28 de agosto de 2022",7831,20,5,R$ 80,R$ 400
11197,"segunda-feira, 29 de agosto de 2022",3440,20,5,R$ 80,R$ 400
11665,"sexta-feira, 16 de setembro de 2022",850,20,5,R$ 80,R$ 400
11674,"sexta-feira, 16 de setembro de 2022",5519,20,5,R$ 80,R$ 400
11690,"sábado, 17 de setembro de 2022",2868,20,5,R$ 80,R$ 400
11718,"domingo, 18 de setembro de 2022",10104,20,5,R$ 80,R$ 400
11844,"quinta-feira, 22 de setembro de 2022",4520,20,5,R$ 80,R$ 400
11849,"quinta-feira, 22 de setembro de 2022",9004,20,5,R$ 80,R$ 400
11854,"sexta-feira, 23 de setembro de 2022",8860,20,5,R$ 80,R$ 400
11882,"sexta-feira, 23 de setembro de 2022",782,20,5,R$ 80,R$ 400
12055,"quinta-feira, 29 de setembro de 2022",104,20,5,R$ 80,R$ 400
12062,"quinta-feira, 29 de setembro de 2022",6075,20,5,R$ 80,R$ 400
12127,"domingo, 2 de outubro de 2022",7207,20,5,R$ 80,R$ 400
12161,"terça-feira, 4 de outubro de 2022",4815,20,5,R$ 80,R$ 400
12208,"quarta-feira, 5 de outubro de 2022",7356,20,5,R$ 80,R$ 400
12419,"quinta-feira, 13 de outubro de 2022",7039,20,5,R$ 80,R$ 400
12491,"domingo, 16 de outubro de 2022",534,20,5,R$ 80,R$ 400
12522,"segunda-feira, 17 de outubro de 2022",4616,20,5,R$ 80,R$ 400
12825,"quinta-feira, 27 de outubro de 2022",4325,20,5,R$ 80,R$ 400
12840,"sexta-feira, 28 de outubro de 2022",7511,20,5,R$ 80,R$ 400
13005,"quarta-feira, 2 de novembro de 2022",7989,20,5,R$ 80,R$ 400
13068,"sábado, 5 de novembro de 2022",4657,20,5,R$ 80,R$ 400
13610,"sexta-feira, 25 de novembro de 2022",4375,20,5,R$ 80,R$ 400
13689,"terça-feira, 29 de novembro de 2022",3388,20,5,R$ 80,R$ 400
13742,"quinta-feira, 1 de dezembro de 2022",2596,20,5,R$ 80,R$ 400
13763,"sexta-feira, 2 de dezembro de 2022",7448,20,5,R$ 80,R$ 400
13793,"sábado, 3 de dezembro de 2022",5965,20,5,R$ 80,R$ 400
13924,"segunda-feira, 12 de dezembro de 2022",3104,20,5,R$ 80,R$ 400
14033,"domingo, 25 de dezembro de 2022",4105,20,5,R$ 80,R$ 400
20,"quinta-feira, 7 de janeiro de 2021",3458,2,5,R$ 24,R$ 120
289,"domingo, 31 de janeiro de 2021",6843,2,5,R$ 24,R$ 120
309,"terça-feira, 2 de fevereiro de 2021",9736,2,5,R$ 24,R$ 120
336,"quarta-feira, 3 de fevereiro de 2021",1561,2,5,R$ 24,R$ 120
425,"quinta-feira, 11 de fevereiro de 2021",8435,2,5,R$ 24,R$ 120
518,"sexta-feira, 19 de fevereiro de 2021",2270,2,5,R$ 24,R$ 120
521,"sexta-feira, 19 de fevereiro de 2021",9327,2,5,R$ 24,R$ 120
912,"sexta-feira, 19 de março de 2021",4783,2,5,R$ 24,R$ 120
948,"domingo, 21 de março de 2021",3305,2,5,R$ 24,R$ 120
969,"terça-feira, 23 de março de 2021",1005,2,5,R$ 24,R$ 120
1002,"quinta-feira, 25 de março de 2021",3000,2,5,R$ 24,R$ 120
1149,"sábado, 3 de abril de 2021",2296,2,5,R$ 24,R$ 120
1159,"domingo, 4 de abril de 2021",4962,2,5,R$ 24,R$ 120
1188,"terça-feira, 6 de abril de 2021",10243,2,5,R$ 24,R$ 120
1254,"domingo, 11 de abril de 2021",2907,2,5,R$ 24,R$ 120
1267,"segunda-feira, 12 de abril de 2021",1950,2,5,R$ 24,R$ 120
1424,"quinta-feira, 22 de abril de 2021",3236,2,5,R$ 24,R$ 120
1460,"domingo, 25 de abril de 2021",4525,2,5,R$ 24,R$ 120
1562,"segunda-feira, 3 de maio de 2021",1093,2,5,R$ 24,R$ 120
1570,"terça-feira, 4 de maio de 2021",2977,2,5,R$ 24,R$ 120
1576,"terça-feira, 4 de maio de 2021",2869,2,5,R$ 24,R$ 120
1607,"quarta-feira, 5 de maio de 2021",9846,2,5,R$ 24,R$ 120
1756,"segunda-feira, 17 de maio de 2021",9837,2,5,R$ 24,R$ 120
1779,"quarta-feira, 19 de maio de 2021",1449,2,5,R$ 24,R$ 120
1854,"terça-feira, 25 de maio de 2021",4739,2,5,R$ 24,R$ 120
1919,"domingo, 30 de maio de 2021",4567,2,5,R$ 24,R$ 120
1949,"quarta-feira, 2 de junho de 2021",5590,2,5,R$ 24,R$ 120
1990,"sexta-feira, 4 de junho de 2021",8623,2,5,R$ 24,R$ 120
2020,"segunda-feira, 7 de junho de 2021",8351,2,5,R$ 24,R$ 120
2030,"terça-feira, 8 de junho de 2021",4525,2,5,R$ 24,R$ 120
2059,"sexta-feira, 11 de junho de 2021",9623,2,5,R$ 24,R$ 120
2180,"terça-feira, 22 de junho de 2021",10055,2,5,R$ 24,R$ 120
2366,"quinta-feira, 8 de julho de 2021",3349,2,5,R$ 24,R$ 120
2384,"sábado, 10 de julho de 2021",3716,2,5,R$ 24,R$ 120
2429,"terça-feira, 13 de julho de 2021",5644,2,5,R$ 24,R$ 120
2508,"domingo, 18 de julho de 2021",8199,2,5,R$ 24,R$ 120
2550,"quinta-feira, 22 de julho de 2021",7978,2,5,R$ 24,R$ 120
2552,"quinta-feira, 22 de julho de 2021",8196,2,5,R$ 24,R$ 120
2673,"domingo, 1 de agosto de 2021",7849,2,5,R$ 24,R$ 120
3060,"sexta-feira, 3 de setembro de 2021",8098,2,5,R$ 24,R$ 120
3195,"segunda-feira, 13 de setembro de 2021",3109,2,5,R$ 24,R$ 120
3263,"domingo, 19 de setembro de 2021",5912,2,5,R$ 24,R$ 120
3276,"domingo, 19 de setembro de 2021",2918,2,5,R$ 24,R$ 120
3324,"sábado, 25 de setembro de 2021",900,2,5,R$ 24,R$ 120
3377,"quinta-feira, 30 de setembro de 2021",2459,2,5,R$ 24,R$ 120
3409,"sábado, 2 de outubro de 2021",5355,2,5,R$ 24,R$ 120
3486,"quarta-feira, 6 de outubro de 2021",10012,2,5,R$ 24,R$ 120
3567,"quarta-feira, 13 de outubro de 2021",2547,2,5,R$ 24,R$ 120
3838,"quinta-feira, 4 de novembro de 2021",4364,2,5,R$ 24,R$ 120
3926,"sexta-feira, 12 de novembro de 2021",3153,2,5,R$ 24,R$ 120
3927,"sexta-feira, 12 de novembro de 2021",10262,2,5,R$ 24,R$ 120
4107,"quinta-feira, 25 de novembro de 2021",9171,2,5,R$ 24,R$ 120
4134,"sábado, 27 de novembro de 2021",4340,2,5,R$ 24,R$ 120
4145,"sábado, 27 de novembro de 2021",621,2,5,R$ 24,R$ 120
4156,"domingo, 28 de novembro de 2021",1410,2,5,R$ 24,R$ 120
4391,"segunda-feira, 13 de dezembro de 2021",3418,2,5,R$ 24,R$ 120
4420,"quarta-feira, 15 de dezembro de 2021",10186,2,5,R$ 24,R$ 120
4531,"quarta-feira, 22 de dezembro de 2021",9745,2,5,R$ 24,R$ 120
4623,"segunda-feira, 27 de dezembro de 2021",5827,2,5,R$ 24,R$ 120
4659,"terça-feira, 28 de dezembro de 2021",8816,2,5,R$ 24,R$ 120
4673,"quarta-feira, 29 de dezembro de 2021",5659,2,5,R$ 24,R$ 120
4766,"domingo, 2 de janeiro de 2022",8269,2,5,R$ 24,R$ 120
4784,"segunda-feira, 3 de janeiro de 2022",2958,2,5,R$ 24,R$ 120
4845,"quinta-feira, 6 de janeiro de 2022",10021,2,5,R$ 24,R$ 120
4885,"sexta-feira, 7 de janeiro de 2022",9929,2,5,R$ 24,R$ 120
4891,"sexta-feira, 7 de janeiro de 2022",2654,2,5,R$ 24,R$ 120
5063,"sábado, 15 de janeiro de 2022",7209,2,5,R$ 24,R$ 120
5064,"sábado, 15 de janeiro de 2022",10250,2,5,R$ 24,R$ 120
5154,"terça-feira, 18 de janeiro de 2022",8867,2,5,R$ 24,R$ 120
5201,"quinta-feira, 20 de janeiro de 2022",8793,2,5,R$ 24,R$ 120
5206,"quinta-feira, 20 de janeiro de 2022",9826,2,5,R$ 24,R$ 120
5211,"quinta-feira, 20 de janeiro de 2022",1041,2,5,R$ 24,R$ 120
5231,"sexta-feira, 21 de janeiro de 2022",2600,2,5,R$ 24,R$ 120
5305,"segunda-feira, 24 de janeiro de 2022",4436,2,5,R$ 24,R$ 120
5321,"terça-feira, 25 de janeiro de 2022",5659,2,5,R$ 24,R$ 120
5435,"sábado, 29 de janeiro de 2022",3808,2,5,R$ 24,R$ 120
5695,"segunda-feira, 7 de fevereiro de 2022",5631,2,5,R$ 24,R$ 120
5956,"quinta-feira, 17 de fevereiro de 2022",4350,2,5,R$ 24,R$ 120
6045,"domingo, 20 de fevereiro de 2022",8825,2,5,R$ 24,R$ 120
6167,"quarta-feira, 23 de fevereiro de 2022",3060,2,5,R$ 24,R$ 120
6189,"quinta-feira, 24 de fevereiro de 2022",9025,2,5,R$ 24,R$ 120
6218,"sexta-feira, 25 de fevereiro de 2022",2878,2,5,R$ 24,R$ 120
6238,"sábado, 26 de fevereiro de 2022",4198,2,5,R$ 24,R$ 120
6276,"domingo, 27 de fevereiro de 2022",670,2,5,R$ 24,R$ 120
6331,"terça-feira, 1 de março de 2022",4384,2,5,R$ 24,R$ 120
6458,"domingo, 6 de março de 2022",5537,2,5,R$ 24,R$ 120
6533,"quarta-feira, 9 de março de 2022",9197,2,5,R$ 24,R$ 120
6609,"sábado, 12 de março de 2022",6722,2,5,R$ 24,R$ 120
6718,"quarta-feira, 16 de março de 2022",8534,2,5,R$ 24,R$ 120
6822,"segunda-feira, 21 de março de 2022",7051,2,5,R$ 24,R$ 120
6893,"quarta-feira, 23 de março de 2022",5973,2,5,R$ 24,R$ 120
7129,"sexta-feira, 1 de abril de 2022",2528,2,5,R$ 24,R$ 120
7291,"quinta-feira, 7 de abril de 2022",5518,2,5,R$ 24,R$ 120
7316,"sexta-feira, 8 de abril de 2022",1850,2,5,R$ 24,R$ 120
7378,"domingo, 10 de abril de 2022",1871,2,5,R$ 24,R$ 120
7413,"segunda-feira, 11 de abril de 2022",3661,2,5,R$ 24,R$ 120
7433,"quarta-feira, 13 de abril de 2022",1460,2,5,R$ 24,R$ 120
7475,"quinta-feira, 14 de abril de 2022",1588,2,5,R$ 24,R$ 120
7626,"quarta-feira, 20 de abril de 2022",4431,2,5,R$ 24,R$ 120
7702,"sexta-feira, 22 de abril de 2022",7206,2,5,R$ 24,R$ 120
7713,"sábado, 23 de abril de 2022",3695,2,5,R$ 24,R$ 120
7881,"sexta-feira, 29 de abril de 2022",1856,2,5,R$ 24,R$ 120
7905,"sábado, 30 de abril de 2022",1370,2,5,R$ 24,R$ 120
7908,"sábado, 30 de abril de 2022",9930,2,5,R$ 24,R$ 120
7965,"segunda-feira, 2 de maio de 2022",3823,2,5,R$ 24,R$ 120
7987,"terça-feira, 3 de maio de 2022",7072,2,5,R$ 24,R$ 120
8013,"quarta-feira, 4 de maio de 2022",4766,2,5,R$ 24,R$ 120
8024,"quarta-feira, 4 de maio de 2022",5099,2,5,R$ 24,R$ 120
8056,"quinta-feira, 5 de maio de 2022",382,2,5,R$ 24,R$ 120
8103,"sábado, 7 de maio de 2022",5503,2,5,R$ 24,R$ 120
8198,"terça-feira, 10 de maio de 2022",491,2,5,R$ 24,R$ 120
8253,"quinta-feira, 12 de maio de 2022",9533,2,5,R$ 24,R$ 120
8365,"segunda-feira, 16 de maio de 2022",8351,2,5,R$ 24,R$ 120
8374,"terça-feira, 17 de maio de 2022",1289,2,5,R$ 24,R$ 120
8392,"quarta-feira, 18 de maio de 2022",5464,2,5,R$ 24,R$ 120
8405,"quarta-feira, 18 de maio de 2022",9790,2,5,R$ 24,R$ 120
8470,"sexta-feira, 20 de maio de 2022",9123,2,5,R$ 24,R$ 120
8754,"segunda-feira, 30 de maio de 2022",5869,2,5,R$ 24,R$ 120
8845,"sexta-feira, 3 de junho de 2022",8510,2,5,R$ 24,R$ 120
8919,"segunda-feira, 6 de junho de 2022",5536,2,5,R$ 24,R$ 120
8958,"terça-feira, 7 de junho de 2022",976,2,5,R$ 24,R$ 120
9015,"quinta-feira, 9 de junho de 2022",2354,2,5,R$ 24,R$ 120
9114,"segunda-feira, 13 de junho de 2022",6968,2,5,R$ 24,R$ 120
9141,"terça-feira, 14 de junho de 2022",3366,2,5,R$ 24,R$ 120
9166,"quarta-feira, 15 de junho de 2022",7852,2,5,R$ 24,R$ 120
9273,"sábado, 18 de junho de 2022",3125,2,5,R$ 24,R$ 120
9334,"terça-feira, 21 de junho de 2022",1112,2,5,R$ 24,R$ 120
9557,"quarta-feira, 29 de junho de 2022",6358,2,5,R$ 24,R$ 120
9621,"sábado, 2 de julho de 2022",4941,2,5,R$ 24,R$ 120
9635,"sábado, 2 de julho de 2022",5433,2,5,R$ 24,R$ 120
9665,"domingo, 3 de julho de 2022",286,2,5,R$ 24,R$ 120
9685,"segunda-feira, 4 de julho de 2022",3328,2,5,R$ 24,R$ 120
9780,"quinta-feira, 7 de julho de 2022",1738,2,5,R$ 24,R$ 120
9798,"sexta-feira, 8 de julho de 2022",9610,2,5,R$ 24,R$ 120
9817,"sexta-feira, 8 de julho de 2022",8279,2,5,R$ 24,R$ 120
9860,"domingo, 10 de julho de 2022",9837,2,5,R$ 24,R$ 120
9935,"quarta-feira, 13 de julho de 2022",2665,2,5,R$ 24,R$ 120
9960,"quarta-feira, 13 de julho de 2022",8089,2,5,R$ 24,R$ 120
9986,"quinta-feira, 14 de julho de 2022",4343,2,5,R$ 24,R$ 120
10049,"domingo, 17 de julho de 2022",7213,2,5,R$ 24,R$ 120
10064,"domingo, 17 de julho de 2022",5488,2,5,R$ 24,R$ 120
10078,"domingo, 17 de julho de 2022",6762,2,5,R$ 24,R$ 120
10112,"terça-feira, 19 de julho de 2022",7221,2,5,R$ 24,R$ 120
10117,"terça-feira, 19 de julho de 2022",10034,2,5,R$ 24,R$ 120
10231,"sábado, 23 de julho de 2022",4239,2,5,R$ 24,R$ 120
10431,"domingo, 31 de julho de 2022",6161,2,5,R$ 24,R$ 120
10447,"segunda-feira, 1 de agosto de 2022",7986,2,5,R$ 24,R$ 120
10579,"sábado, 6 de agosto de 2022",2998,2,5,R$ 24,R$ 120
10605,"domingo, 7 de agosto de 2022",5877,2,5,R$ 24,R$ 120
10890,"quarta-feira, 17 de agosto de 2022",3857,2,5,R$ 24,R$ 120
11002,"segunda-feira, 22 de agosto de 2022",5348,2,5,R$ 24,R$ 120
11024,"terça-feira, 23 de agosto de 2022",1607,2,5,R$ 24,R$ 120
11040,"terça-feira, 23 de agosto de 2022",2286,2,5,R$ 24,R$ 120
11056,"quarta-feira, 24 de agosto de 2022",1259,2,5,R$ 24,R$ 120
11237,"quarta-feira, 31 de agosto de 2022",7963,2,5,R$ 24,R$ 120
11731,"domingo, 18 de setembro de 2022",4700,2,5,R$ 24,R$ 120
11821,"quinta-feira, 22 de setembro de 2022",337,2,5,R$ 24,R$ 120
11884,"sexta-feira, 23 de setembro de 2022",9631,2,5,R$ 24,R$ 120
11954,"segunda-feira, 26 de setembro de 2022",6196,2,5,R$ 24,R$ 120
12049,"quinta-feira, 29 de setembro de 2022",1894,2,5,R$ 24,R$ 120
12078,"sexta-feira, 30 de setembro de 2022",8558,2,5,R$ 24,R$ 120
12198,"quarta-feira, 5 de outubro de 2022",5608,2,5,R$ 24,R$ 120
12307,"domingo, 9 de outubro de 2022",6372,2,5,R$ 24,R$ 120
12344,"segunda-feira, 10 de outubro de 2022",753,2,5,R$ 24,R$ 120
12349,"terça-feira, 11 de outubro de 2022",5572,2,5,R$ 24,R$ 120
12471,"sábado, 15 de outubro de 2022",9631,2,5,R$ 24,R$ 120
12699,"domingo, 23 de outubro de 2022",9826,2,5,R$ 24,R$ 120
12712,"segunda-feira, 24 de outubro de 2022",9891,2,5,R$ 24,R$ 120
12930,"segunda-feira, 31 de outubro de 2022",4807,2,5,R$ 24,R$ 120
13023,"quinta-feira, 3 de novembro de 2022",5133,2,5,R$ 24,R$ 120
13165,"quarta-feira, 9 de novembro de 2022",1371,2,5,R$ 24,R$ 120
13195,"quinta-feira, 10 de novembro de 2022",3982,2,5,R$ 24,R$ 120
13355,"terça-feira, 15 de novembro de 2022",904,2,5,R$ 24,R$ 120
13434,"sexta-feira, 18 de novembro de 2022",573,2,5,R$ 24,R$ 120
13480,"domingo, 20 de novembro de 2022",3780,2,5,R$ 24,R$ 120
13557,"quarta-feira, 23 de novembro de 2022",3795,2,5,R$ 24,R$ 120
13668,"segunda-feira, 28 de novembro de 2022",7934,2,5,R$ 24,R$ 120
13710,"terça-feira, 29 de novembro de 2022",9394,2,5,R$ 24,R$ 120
13800,"sábado, 3 de dezembro de 2022",3330,2,5,R$ 24,R$ 120
13819,"domingo, 4 de dezembro de 2022",3319,2,5,R$ 24,R$ 120
13874,"sexta-feira, 9 de dezembro de 2022",8825,2,5,R$ 24,R$ 120
13888,"sábado, 10 de dezembro de 2022",6647,2,5,R$ 24,R$ 120
13899,"sábado, 10 de dezembro de 2022",3567,2,5,R$ 24,R$ 120
14036,"domingo, 25 de dezembro de 2022",7887,2,5,R$ 24,R$ 120
17,"segunda-feira, 4 de janeiro de 2021",6161,12,5,R$ 46,R$ 230
132,"sábado, 16 de janeiro de 2021",5973,12,5,R$ 46,R$ 230
145,"segunda-feira, 18 de janeiro de 2021",6518,12,5,R$ 46,R$ 230
220,"segunda-feira, 25 de janeiro de 2021",6866,12,5,R$ 46,R$ 230
232,"quarta-feira, 27 de janeiro de 2021",5476,12,5,R$ 46,R$ 230
470,"segunda-feira, 15 de fevereiro de 2021",3336,12,5,R$ 46,R$ 230
551,"segunda-feira, 22 de fevereiro de 2021",8202,12,5,R$ 46,R$ 230
611,"sábado, 27 de fevereiro de 2021",9871,12,5,R$ 46,R$ 230
636,"domingo, 28 de fevereiro de 2021",4615,12,5,R$ 46,R$ 230
805,"sexta-feira, 12 de março de 2021",6307,12,5,R$ 46,R$ 230
807,"sexta-feira, 12 de março de 2021",5174,12,5,R$ 46,R$ 230
847,"domingo, 14 de março de 2021",4327,12,5,R$ 46,R$ 230
852,"segunda-feira, 15 de março de 2021",7379,12,5,R$ 46,R$ 230
916,"sexta-feira, 19 de março de 2021",7696,12,5,R$ 46,R$ 230
936,"sábado, 20 de março de 2021",9115,12,5,R$ 46,R$ 230
1012,"sexta-feira, 26 de março de 2021",2032,12,5,R$ 46,R$ 230
1017,"sexta-feira, 26 de março de 2021",7132,12,5,R$ 46,R$ 230
1053,"domingo, 28 de março de 2021",226,12,5,R$ 46,R$ 230
1066,"segunda-feira, 29 de março de 2021",8367,12,5,R$ 46,R$ 230
1126,"sexta-feira, 2 de abril de 2021",7930,12,5,R$ 46,R$ 230
1176,"segunda-feira, 5 de abril de 2021",4039,12,5,R$ 46,R$ 230
1201,"quarta-feira, 7 de abril de 2021",4876,12,5,R$ 46,R$ 230
1258,"segunda-feira, 12 de abril de 2021",3476,12,5,R$ 46,R$ 230
1359,"domingo, 18 de abril de 2021",9931,12,5,R$ 46,R$ 230
1385,"terça-feira, 20 de abril de 2021",49,12,5,R$ 46,R$ 230
1399,"quarta-feira, 21 de abril de 2021",2468,12,5,R$ 46,R$ 230
1615,"quinta-feira, 6 de maio de 2021",6712,12,5,R$ 46,R$ 230
1639,"sexta-feira, 7 de maio de 2021",7072,12,5,R$ 46,R$ 230
1691,"quarta-feira, 12 de maio de 2021",9491,12,5,R$ 46,R$ 230
1781,"quarta-feira, 19 de maio de 2021",392,12,5,R$ 46,R$ 230
2035,"quarta-feira, 9 de junho de 2021",3438,12,5,R$ 46,R$ 230
